;date;open;high;low;close;volume;isEmaUptrend;isEmaDowntrend;isSmaUptrend;isSmaDowntrend;prediction;signal;barsHeld;isEarlySignalFlip;isLastSignalBuy;isLastSignalSell;isNewBuySignal;isNewSellSignal;startLongTrade;startShortTrade;endLongTrade;endShortTrade;RSI;CCI;ADX
934;2020-09-01;1803.77;1807.77;1768.12;1772.61;30289284.0;1;1;1;1;-8;-1;21;0;0;1;0;0;;;0;0;38.52968744979943;-245.45520268275453;15.256324968256777
935;2020-08-31;1832.66;1839.06;1793.96;1800.21;33678644.0;1;1;1;1;-2;-1;20;0;0;1;0;0;;;0;0;43.831290228171504;-134.11654449911455;15.700340909885247
936;2020-08-28;1842.36;1850.46;1826.96;1829.79;13671826.0;1;1;1;1;4;-1;19;0;0;1;0;0;;;0;0;50.785649336716354;7.122378858880282;16.408465243398656
937;2020-08-27;1846.42;1854.84;1833.9;1846.5;13555934.0;1;1;1;1;6;-1;18;0;0;1;0;0;;;0;0;55.39612624676747;57.35697840103309;16.433609512171394
938;2020-08-26;1817.91;1848.77;1815.16;1848.35;14166893.0;1;1;1;1;4;-1;17;0;0;1;0;0;;;0;0;55.918001954495146;33.884223220459305;16.292437935837434
939;2020-08-25;1847.98;1858.14;1820.34;1821.29;14759246.0;1;1;1;1;4;-1;16;0;0;1;0;0;;;0;0;49.44982778990222;21.786816373573824;16.24329035598425
940;2020-08-24;1830.14;1843.75;1827.39;1841.46;13217103.0;1;1;1;1;2;-1;15;0;0;1;0;0;;;0;0;55.03952859706375;39.81147165183633;16.07244470195831
941;2020-08-21;1824.52;1831.28;1813.79;1820.6;13127705.0;1;1;1;1;-4;-1;14;0;0;1;0;0;;;0;0;49.56453619885103;-16.695029823118954;16.120089029633682
942;2020-08-20;1829.52;1829.52;1811.88;1815.03;12587398.0;1;1;1;1;4;-1;13;0;0;1;0;0;;;0;0;47.99431926133278;-24.090241791401034;16.37669213855055
943;2020-08-19;1838.62;1847.84;1831.01;1833.22;14295005.0;1;1;1;1;6;-1;12;0;0;1;0;0;;;0;0;52.99782632066565;43.58964273026216;16.675942648214857
944;2020-08-18;1859.11;1859.11;1837.2;1840.33;19937166.0;1;1;1;1;8;-1;11;0;0;1;0;0;;;0;0;55.08206330969257;74.80819035565517;16.5898177614369
945;2020-08-17;1856.46;1865.94;1844.3;1862.12;12788540.0;1;1;1;1;2;-1;10;0;0;1;0;0;;;0;0;62.023480032490276;113.50559048345937;16.36451569283331
946;2020-08-14;1857.47;1857.47;1840.77;1856.56;10708465.0;1;1;1;1;4;-1;9;0;0;1;0;0;;;0;0;60.8546510706616;108.87498793940654;15.973849771134619
947;2020-08-13;1856.65;1881.46;1854.78;1858.35;14609934.0;1;1;1;1;6;-1;8;0;0;1;0;0;;;0;0;61.41976696133275;171.67592787511265;15.675400165018193
948;2020-08-12;1848.54;1856.84;1839.14;1855.86;17234179.0;1;1;1;1;6;-1;7;0;0;1;0;0;;;0;0;60.95137315674051;131.45151527379926;15.065312390777354
949;2020-08-11;1830.21;1857.95;1822.13;1847.73;23937974.0;1;1;1;1;6;-1;6;0;0;1;0;0;;;0;0;59.45910760069664;109.45728423520957;14.743209248317067
950;2020-08-10;1822.48;1832.65;1812.95;1823.15;16618758.0;1;1;1;1;8;-1;5;0;0;1;0;0;;;0;0;54.586870317426964;41.29300798959207;14.404153308885185
951;2020-08-07;1818.62;1824.29;1809.07;1817.23;21923481.0;1;1;1;1;4;-1;4;0;0;1;0;0;;;0;1;53.33256221278495;22.198447109760046;14.395983876569506
952;2020-08-06;1834.67;1841.68;1810.63;1818.64;19951007.0;1;1;1;1;6;-1;3;0;1;0;0;0;;;0;0;53.660347152917495;50.6191575147502;14.50927580928824
953;2020-08-05;1819.96;1844.2;1819.96;1833.2;24197285.0;1;1;1;1;8;-1;2;0;1;0;0;0;;;0;0;57.020714710361275;87.93237720266303;14.600006953034177
954;2020-08-04;1813.7;1831.17;1804.3;1811.46;20228370.0;1;1;1;1;-8;-1;1;0;1;0;0;0;;;0;0;52.93420860418967;36.476425557881825;14.528074571331302
955;2020-08-03;1769.31;1815.5;1768.56;1804.38;20034373.0;1;1;1;1;-8;-1;0;0;1;0;0;1;;1815.5;0;0;51.54086689354859;-35.608893021573955;14.624307705425455
956;2020-07-31;1767.31;1793.13;1765.42;1767.54;36031300.0;1;1;1;1;-8;1;80;0;1;0;0;0;;;0;0;43.45235831382148;-117.21827248312206;14.939180831360275
957;2020-07-30;1827.17;1827.17;1762.74;1763.22;38548780.0;1;1;1;1;-2;1;79;0;1;0;0;0;;;0;0;42.40558504712328;-94.47076078513088;15.594131641640763
958;2020-07-29;1819.4;1828.24;1804.21;1824.53;26311655.0;1;1;1;1;4;1;78;0;1;0;0;0;;;0;0;56.08834203581132;43.114716311321125;16.28355354719917
959;2020-07-28;1831.03;1841.46;1806.06;1823.52;33304887.0;1;1;1;1;4;1;77;0;1;0;0;0;;;0;0;55.87052860584569;70.14626900900583;16.325009884830962
960;2020-07-27;1811.4;1833.8;1805.84;1830.87;29472596.0;1;1;1;1;6;1;76;0;1;0;0;0;;;0;0;57.80817885663062;78.69635243960245;16.3357946894914
961;2020-07-24;1809.5;1810.65;1790.53;1810.33;20018033.0;1;1;1;1;8;1;75;0;1;0;0;0;;;0;0;53.635588214858096;14.950869956493769;16.443039765672328
962;2020-07-23;1837.64;1842.84;1817.78;1820.25;22437877.0;1;1;1;1;4;1;74;0;1;0;0;0;;;0;0;56.124782101506966;100.72846018588257;16.855934497609855
963;2020-07-22;1844.74;1847.0;1830.61;1830.61;28036885.0;1;1;1;1;6;1;73;0;1;0;0;0;;;0;0;58.769766042604374;149.93567404853627;16.8312939324432
964;2020-07-21;1852.56;1884.22;1840.87;1845.34;63348457.0;1;1;1;1;6;1;72;0;1;0;0;0;;;0;0;62.66900144087407;264.65120860753575;16.575154068745995
965;2020-07-20;1795.09;1840.6;1789.04;1840.6;43201680.0;1;1;1;1;8;1;71;0;1;0;0;0;;;0;0;61.913939718157984;143.6673752285203;16.118840279357418
966;2020-07-17;1800.7;1800.7;1785.44;1796.04;28251410.0;1;1;1;1;6;1;70;0;1;0;0;0;;;0;0;53.74755809427641;13.053801862118556;16.163487644830433
967;2020-07-16;1791.04;1799.18;1780.17;1799.08;24143168.0;1;1;1;1;8;1;69;0;1;0;0;0;;;0;0;54.487684141262385;4.244489210541124;16.795367934221087
968;2020-07-15;1783.18;1798.58;1779.98;1794.78;31622756.0;1;1;1;1;4;1;68;0;1;0;0;0;;;0;0;53.64935822740555;-4.35158957918027;17.48456267436252
969;2020-07-14;1797.85;1798.4;1763.64;1771.7;37539275.0;1;1;1;1;6;1;67;0;1;0;0;0;;;0;0;48.9639946631248;-70.42412889712898;18.219111686335665
970;2020-07-13;1806.55;1814.47;1799.91;1801.64;22254102.0;1;1;1;1;8;1;66;0;1;0;0;0;;;0;0;55.75266080786332;66.13707740624429;18.99491518047896
971;2020-07-10;1781.84;1797.27;1772.5;1797.27;19017746.0;1;1;1;1;6;1;65;0;1;0;0;0;;;0;0;54.90528071961409;-4.223763451103121;19.221191328111253
972;2020-07-09;1791.68;1802.31;1789.08;1791.68;23146063.0;1;1;1;1;8;1;64;0;1;0;0;0;;;0;0;53.855603546986494;20.57149235405577;19.689883675150444
973;2020-07-08;1797.88;1797.88;1780.87;1788.22;18721169.0;1;1;1;1;4;1;63;0;1;0;0;0;;;0;0;53.22988634039273;-11.201556587780926;19.896796135354304
974;2020-07-07;1816.46;1816.46;1794.61;1800.93;21869632.0;1;1;1;1;4;1;62;0;1;0;0;0;;;0;0;55.81135254377156;36.40353688425723;20.170826202772716
975;2020-07-06;1820.81;1833.77;1808.34;1818.55;21278639.0;1;1;1;1;6;1;61;0;1;0;0;0;;;0;0;59.527602950332245;82.81398738069318;20.224966750045127
976;2020-07-03;1811.07;1812.22;1796.23;1800.96;15910650.0;1;1;1;1;6;1;60;0;1;0;0;0;;;0;0;56.865123703971754;23.417353995866655;20.042047523345232
977;2020-07-02;1778.45;1809.74;1778.45;1804.01;36329707.0;1;1;1;1;4;1;59;0;1;0;0;0;;;0;0;57.47388520173945;8.689372264427353;20.09244941525389
978;2020-07-01;1760.72;1774.79;1739.93;1772.38;30478139.0;1;1;1;1;-4;1;58;0;1;0;0;0;;;0;0;52.585981731873744;-93.11295603604623;20.173859340739533
979;2020-06-30;1770.24;1777.07;1754.41;1758.82;33776211.0;1;1;1;1;-4;1;57;0;1;0;0;0;;;0;0;50.31250875167699;-79.93340859983802;20.679104261607225
980;2020-06-29;1758.46;1771.21;1750.91;1769.47;32076105.0;1;1;1;1;-4;1;56;0;1;0;0;0;;;0;0;52.13566193952847;-70.06980004571422;20.977795209925127
981;2020-06-26;1799.33;1800.49;1759.37;1759.43;27866129.0;1;1;1;1;-4;1;55;0;1;0;0;0;;;0;0;50.56761829966433;-35.08010682248888;21.36218547988279
982;2020-06-25;1781.84;1798.8;1759.21;1793.36;33804564.0;1;1;1;1;4;1;54;0;1;0;0;0;;;0;0;56.36186388121309;-3.038828829223584;21.63563351627527
983;2020-06-24;1830.39;1836.89;1784.23;1784.23;38481948.0;1;1;1;1;4;1;53;0;1;0;0;0;;;0;0;55.075664502203146;38.43823105240137;21.94190885764943
984;2020-06-23;1807.1;1847.33;1806.21;1825.99;44376322.0;1;1;1;1;4;1;52;0;1;0;0;0;;;0;0;62.95682039399072;87.40453645940335;21.883738531548776
985;2020-06-22;1805.25;1807.19;1786.99;1797.05;43852662.0;1;1;1;1;4;1;51;0;1;0;0;0;;;0;0;59.19977841635639;45.65948604081913;21.466519383486578
986;2020-06-19;1791.68;1809.23;1791.68;1807.85;91765353.0;1;1;1;1;4;1;50;0;1;0;0;0;;;0;0;61.35621605561613;59.65955093181462;21.416774116793146
987;2020-06-18;1787.9;1804.13;1780.45;1795.86;75865507.0;1;1;1;1;4;1;49;0;1;0;0;0;;;0;0;59.8484647168021;53.709571250479485;21.288129642832565
988;2020-06-17;1807.91;1812.65;1780.94;1787.81;50197464.0;1;1;1;1;6;1;48;0;1;0;0;0;;;0;0;58.847453826751014;60.21247954602315;21.20233550925594
989;2020-06-16;1765.17;1811.7;1765.17;1798.0;66678393.0;1;1;1;1;8;1;47;0;1;0;0;0;;;0;0;60.62399306684282;64.58484203442454;21.104705808050518
990;2020-06-15;1767.35;1767.35;1735.27;1741.47;89293321.0;1;1;1;1;2;1;46;0;1;0;0;0;;;0;0;53.372857063747844;22.533090467516903;21.01039486184539
991;2020-06-12;1792.35;1812.33;1754.16;1788.83;89471276.0;1;1;1;1;4;1;45;0;1;0;0;0;;;0;0;62.29755210100822;66.23452026382382;21.325343908911172
992;2020-06-10;1840.1;1846.29;1817.06;1841.18;99913864.0;1;1;1;1;4;1;44;0;1;0;0;0;;;0;0;75.20498483826775;119.18124663063082;21.396050186627644
993;2020-06-09;1848.11;1856.66;1811.96;1835.59;63659384.0;1;1;1;1;4;1;43;0;1;0;0;0;;;0;0;74.6849186071404;132.6385035033576;20.47409112773783
994;2020-06-08;1842.22;1852.69;1813.02;1841.25;47827333.0;1;1;1;1;4;1;42;0;1;0;0;0;;;0;0;76.1873585944281;150.920682227947;19.503607907853816
995;2020-06-05;1794.38;1847.95;1794.38;1842.47;59248870.0;1;1;1;1;6;1;41;0;1;0;0;0;;;0;0;76.49536379696097;165.8548150975299;18.511205248248878
996;2020-06-04;1765.6;1786.58;1755.73;1786.58;48701312.0;1;1;1;1;4;1;40;0;1;0;0;0;;;0;0;71.61362325709383;135.71948444506867;17.50029107074288
997;2020-06-03;1741.91;1780.86;1741.36;1766.85;61762561.0;1;1;1;1;4;1;39;0;1;0;0;0;;;0;0;69.5398488730242;142.87933403263008;16.91666448534277
998;2020-06-02;1735.86;1739.48;1722.5;1736.36;48471712.0;1;1;1;1;6;1;38;0;1;0;0;0;;;0;0;65.97266830526821;127.4851714984914;16.351743832564946
999;2020-06-01;1733.13;1749.58;1722.77;1733.52;36707001.0;1;1;1;1;8;1;37;0;1;0;0;0;;;0;0;65.624476461886;152.85517257051416;16.135409802005434
1000;2020-05-29;1718.19;1722.65;1699.32;1722.65;76818422.0;1;1;1;1;2;1;36;0;1;0;0;0;;;0;0;64.3271321737658;146.52134995791675;15.903782839127322
1001;2020-05-28;1722.43;1757.78;1694.6;1718.45;59312587.0;1;1;1;1;4;1;35;0;1;0;0;0;;;0;0;63.83746630070335;184.87134594956112;15.919310592575645
1002;2020-05-27;1713.73;1763.02;1705.09;1707.59;59902537.0;1;1;1;1;6;1;34;0;1;0;0;0;;;0;0;62.605011302936994;230.43537806185304;15.935655596205455
1003;2020-05-26;1657.26;1712.64;1657.26;1709.71;58196613.0;1;1;1;1;6;1;33;0;1;0;0;0;;;0;0;62.99417648165271;204.4214662544544;15.817260919277434
1004;2020-05-25;1639.26;1650.39;1634.34;1644.74;12109905.0;1;1;1;1;8;1;32;0;1;0;0;0;;;0;0;55.0411508109015;91.78500528374103;16.180023504465893
1005;2020-05-22;1632.27;1635.98;1617.76;1630.44;19967851.0;1;1;1;1;2;1;31;0;1;0;0;0;;;0;0;52.9756588067008;53.056388039241185;16.766881975866397
1006;2020-05-21;1651.03;1653.92;1636.24;1637.84;22155298.0;1;1;1;1;4;1;30;0;1;0;0;0;;;0;0;54.17154697407103;110.30949281054063;17.19187259196179
1007;2020-05-20;1640.26;1662.2;1634.44;1652.64;24022509.0;1;1;1;1;6;1;29;0;1;0;0;0;;;0;0;56.54199616880242;153.25492867573152;17.85244584585647
1008;2020-05-19;1651.08;1658.34;1629.29;1640.18;24494948.0;1;1;1;1;6;1;28;0;1;0;0;0;;;0;0;55.00271715974707;149.1501221956774;18.54778611311403
1009;2020-05-18;1585.92;1639.08;1585.92;1639.08;29449606.0;1;1;1;1;4;1;27;0;1;0;0;0;;;0;0;54.87168235188587;67.0042121673697;19.2332727225003
1010;2020-05-15;1585.51;1597.04;1568.38;1572.55;18369715.0;1;1;1;1;2;1;26;0;1;0;0;0;;;0;0;46.048043121350744;-113.01755618725119;19.723551198299848
1011;2020-05-14;1605.68;1605.68;1559.52;1579.16;26391998.0;1;1;1;1;4;1;25;0;1;0;0;0;;;0;0;46.89393435285809;-116.9129224567128;19.692842383516357
1012;2020-05-13;1615.9;1634.77;1607.0;1614.32;24392087.0;1;1;1;1;6;1;24;0;1;0;0;0;;;0;0;51.573347477466754;43.90160520877034;19.660517315323208
1013;2020-05-12;1589.69;1624.52;1584.01;1622.51;29571887.0;1;1;1;1;6;1;23;0;1;0;0;0;;;0;0;52.711044688164755;-2.2492002404010716;20.073650626620573
1014;2020-05-11;1614.21;1619.36;1581.5;1587.31;17939326.0;1;1;1;1;-2;1;22;0;1;0;0;0;;;0;0;48.1458538392729;-59.472377037972635;20.3769857350167
1015;2020-05-08;1600.54;1614.18;1599.51;1606.5;15375851.0;1;1;1;1;-8;1;21;0;1;0;0;0;;;0;0;50.619662414029456;-14.21159576262156;20.631275488294268
1016;2020-05-07;1572.16;1602.76;1559.06;1587.35;21763522.0;1;1;1;1;-8;1;20;0;1;0;0;0;;;0;0;48.15102985726741;-109.08517284356198;21.064127544131868
1017;2020-05-06;1604.6;1606.44;1565.07;1567.98;34612015.0;1;1;1;1;-6;1;19;0;1;0;0;0;;;0;0;45.59653447478798;-114.05582295733927;21.38429448531035
1018;2020-05-05;1609.04;1616.34;1591.58;1598.84;22424621.0;1;1;1;1;2;1;18;0;1;0;0;0;;;0;0;49.18117406634093;-11.40422584350117;21.77313117207384
1019;2020-05-04;1630.24;1630.24;1597.7;1600.65;23786804.0;1;1;1;1;4;1;17;0;1;0;0;0;;;0;0;49.39265636126582;22.067928881010097;22.41329398946885
1020;2020-04-30;1661.23;1682.13;1636.35;1648.68;46692062.0;1;1;1;1;4;1;16;0;1;0;0;0;;;0;0;55.24632063216524;117.02870072814245;23.140964749525132
1021;2020-04-29;1601.65;1656.4;1600.78;1651.33;35813382.0;1;1;1;1;4;1;15;0;1;0;0;0;;;0;0;55.58381175738779;84.71202855861063;24.257228762829392
1022;2020-04-28;1590.34;1622.8;1579.94;1594.25;37309050.0;1;1;1;1;4;1;14;0;1;0;0;0;;;0;0;49.40151386164522;30.329823102086674;25.173287915201804
1023;2020-04-27;1614.29;1624.69;1580.48;1591.97;34025549.0;1;1;1;1;4;1;13;0;1;0;0;0;;;0;0;49.13893467755043;34.76332302984377;25.779350056664082
1024;2020-04-24;1617.91;1627.49;1601.91;1601.91;26303916.0;1;1;1;1;4;1;12;0;1;0;0;0;;;0;0;50.193409767155906;52.57432544005472;26.421733823604644
1025;2020-04-23;1609.41;1626.82;1589.64;1626.1;30890017.0;1;1;1;1;4;1;11;0;1;0;0;0;;;0;0;52.75146497674247;60.88455529817355;27.271224030480443
1026;2020-04-22;1574.07;1609.82;1554.34;1605.12;32625994.0;1;1;1;1;4;1;10;0;1;0;0;0;;;0;0;50.72920145867239;41.17366857969056;28.15884893213118
1027;2020-04-21;1631.4;1631.4;1572.05;1573.44;33518434.0;1;1;1;1;4;1;9;0;1;0;0;0;;;0;0;47.583539142951196;49.03883236996964;28.930062359069847
1028;2020-04-20;1629.69;1643.87;1604.98;1640.06;28317660.0;1;1;1;1;6;1;8;0;1;0;0;0;;;0;0;54.36060225840147;90.5395305065965;29.87195873096269
1029;2020-04-17;1618.42;1633.53;1612.01;1625.59;41660521.0;1;1;1;1;8;1;7;0;1;0;0;0;;;0;0;53.010825888172306;96.42320718499917;31.11236163704126
1030;2020-04-16;1610.81;1617.55;1589.83;1597.9;43492790.0;1;1;1;1;4;1;6;0;1;0;0;0;;;0;0;50.404466982845676;87.98620932452944;32.32789088204732
1031;2020-04-15;1669.23;1673.58;1602.31;1606.21;50591639.0;1;1;1;1;6;1;5;0;1;0;0;0;;;0;0;51.195808956931735;129.9979446380407;33.46963476847732
1032;2020-04-14;1631.5;1664.53;1625.89;1662.4;46442620.0;1;1;1;1;8;1;4;0;1;0;0;0;;;1;0;56.7943323751494;175.07389306990152;34.757577855581346
1033;2020-04-09;1596.79;1619.77;1579.72;1615.72;50387984.0;1;1;1;1;2;1;3;0;0;1;0;0;;;0;0;52.81379935043532;150.91158658391345;36.27604328840088
1034;2020-04-08;1602.33;1619.63;1567.84;1579.18;55926360.0;1;1;1;1;4;1;2;0;0;1;0;0;;;0;0;49.42714398748092;149.54804448533554;37.51060569352485
1035;2020-04-07;1602.14;1655.29;1602.14;1603.5;64702693.0;1;1;1;1;4;1;1;0;0;1;0;0;;;0;0;51.721370874312846;198.70342903171766;38.80899321949475
1036;2020-04-06;1534.81;1585.04;1534.81;1581.05;45607978.0;1;1;1;1;4;1;0;0;0;1;1;0;1534.81;;0;0;49.72092781208332;131.98336632727597;40.39262560419717
1037;2020-04-03;1492.1;1509.07;1474.44;1506.48;49706290.0;1;1;1;1;4;-1;29;0;0;1;0;0;;;0;0;42.35366659741226;35.672277328404284;41.47982340846072
1038;2020-04-02;1490.41;1501.33;1464.86;1491.55;48115276.0;1;1;1;1;4;-1;28;0;0;1;0;0;;;0;0;40.73932136508102;5.11855847641214;41.89202771103838
1039;2020-04-01;1495.43;1500.43;1473.64;1482.42;36501160.0;1;1;1;1;2;-1;27;0;0;1;0;0;;;0;0;39.78173209262514;-9.168094578366503;42.24592321777759
1040;2020-03-31;1486.89;1523.49;1484.33;1512.84;59768681.0;1;1;1;1;4;-1;26;0;0;1;0;0;;;0;0;41.87523545322493;-6.103048656539468;42.660786727493495
1041;2020-03-30;1482.1;1484.62;1443.16;1477.65;28425038.0;1;1;1;1;4;-1;25;0;0;1;0;0;;;0;0;38.39268319469525;-31.901045887937972;43.14779024915953
1042;2020-03-27;1494.31;1499.62;1465.48;1475.9;33221292.0;1;1;1;1;4;-1;24;0;0;1;0;0;;;0;0;38.221758001483586;-30.994884327045156;43.2885288868631
1043;2020-03-26;1431.53;1492.87;1410.91;1492.01;36791461.0;1;1;1;1;4;-1;23;0;0;1;0;0;;;0;0;39.15025649900095;-40.97893450326219;43.529889888429096
1044;2020-03-25;1487.75;1505.79;1413.22;1441.83;47382329.0;1;1;1;1;6;-1;22;0;0;1;0;0;;;0;0;34.55172478533727;-50.127582714257244;43.72101450441813
1045;2020-03-24;1449.34;1473.02;1424.14;1451.02;37402637.0;1;1;1;1;4;-1;21;0;0;1;0;0;;;0;0;35.00155428740495;-57.268993755373174;43.93108981282226
1046;2020-03-23;1461.22;1463.93;1400.71;1405.45;43978401.0;1;1;1;1;4;-1;20;0;0;1;0;0;;;0;0;30.856721593806068;-72.0906554715323;43.86266207684525
1047;2020-03-20;1502.14;1547.74;1476.65;1488.42;109516157.0;1;1;1;1;6;-1;19;0;0;1;0;0;;;0;0;34.58539313606595;-52.852715397527625;43.71049270315006
1048;2020-03-19;1406.71;1469.43;1386.83;1469.43;51612015.0;1;1;1;1;0;-1;18;0;0;1;0;0;;;0;0;32.86115436165314;-78.67507589494996;43.80466844481778
1049;2020-03-18;1425.27;1465.58;1376.75;1401.29;78265426.0;1;1;1;1;-6;-1;17;0;0;1;0;0;;;0;0;26.39701713015581;-96.88101546649386;43.17483177493565
1050;2020-03-17;1370.79;1446.74;1355.07;1429.28;81569696.0;1;1;1;1;-8;-1;16;0;0;1;0;0;;;0;0;27.40338556153274;-112.57520224046327;42.47430519736055
1051;2020-03-16;1342.4;1356.01;1248.77;1341.54;64568981.0;1;1;1;1;-8;-1;15;0;0;1;0;0;;;0;0;18.341616796216854;-160.89629180418225;41.55777657270211
1052;2020-03-13;1334.37;1442.72;1315.96;1365.97;74136137.0;1;1;1;1;-8;-1;14;0;0;1;0;0;;;0;0;18.953294241055012;-168.49611153263623;39.66312080924213
1053;2020-03-12;1450.71;1450.71;1305.73;1305.73;57193099.0;1;1;1;1;-8;-1;13;0;0;1;0;0;;;0;0;12.252998899611702;-207.1271145143851;37.768317557487755
1054;2020-03-11;1607.3;1616.03;1495.87;1505.64;44940270.0;1;1;1;1;-8;-1;12;0;0;1;0;0;;;0;0;16.441580944603555;-162.83308795604665;35.77378781879894
1055;2020-03-10;1643.34;1657.09;1594.07;1599.48;39334266.0;1;1;1;1;-8;-1;11;0;0;1;0;0;;;0;0;19.320362406299992;-151.77644765964587;34.02566770307763
1056;2020-03-09;1685.28;1697.38;1609.08;1625.99;40494707.0;1;1;1;1;-8;-1;10;0;0;1;0;0;;;0;0;20.25047916966799;-162.28968153512255;32.439413896796474
1057;2020-03-06;1808.36;1808.36;1749.7;1764.81;34436845.0;1;1;1;1;-8;-1;9;0;0;1;0;0;;;0;0;26.43970700856128;-119.52826420737135;30.81325581501053
1058;2020-03-05;1879.11;1893.88;1822.76;1822.85;25502227.0;1;1;1;1;-8;-1;8;0;0;1;0;0;;;0;0;29.999324408952116;-95.73588088044933;29.601105812488733
1059;2020-03-04;1882.71;1894.23;1857.9;1860.95;28135069.0;1;1;1;1;-8;-1;7;0;0;1;0;0;;;0;0;32.68132740845062;-94.9133098192571;28.68107258258852
1060;2020-03-03;1827.36;1906.87;1827.36;1889.67;39063455.0;1;1;1;1;-8;-1;6;0;0;1;0;0;;;0;0;34.8629878977463;-107.00512660443799;27.912447176943726
1061;2020-03-02;1807.25;1840.57;1765.43;1807.7;40207534.0;1;1;1;1;-8;-1;5;0;0;1;0;0;;;0;0;20.862012337578335;-177.83262253206283;27.103367802580788
1062;2020-02-28;1817.79;1817.79;1735.37;1768.91;70088832.0;1;1;1;1;-8;-1;4;0;0;1;0;0;;;0;1;12.607639205682489;-260.6147289407583;25.20214777429938
1063;2020-02-27;1926.15;1927.44;1833.92;1850.61;33425936.0;1;1;1;1;-8;-1;3;0;1;0;0;0;;;0;0;15.838616734289507;-263.05318590911537;22.79202527394571
1064;2020-02-26;1942.66;1957.64;1906.06;1933.51;33550737.0;1;1;1;1;-8;-1;2;0;1;0;0;0;;;0;0;20.880439757096976;-274.4267638048352;20.626238098696607
1065;2020-02-25;2000.65;2007.34;1945.71;1945.71;32357249.0;1;1;1;1;-8;-1;1;0;1;0;0;0;;;0;0;21.830050694951566;-325.2798620372003;18.732648326047347
1066;2020-02-24;2070.66;2070.66;1997.84;2000.9;25032229.0;1;1;1;1;-8;-1;0;0;0;1;0;1;;2070.66;0;0;26.985293037423002;-298.85152228011214;17.01092478000553
1067;2020-02-21;2095.8;2106.18;2084.55;2088.53;16533483.0;1;1;1;1;-6;1;2;0;0;1;0;0;;;0;0;41.39982681642996;-55.490010206890034;15.64421858789353
1068;2020-02-20;2115.39;2116.08;2098.12;2099.88;20482243.0;1;1;1;1;-4;1;1;0;0;1;0;0;;;0;0;44.242112194928715;-8.247302079374249;15.347110258871314
1069;2020-02-19;2116.32;2122.67;2097.07;2115.18;21465468.0;1;1;1;1;2;1;0;0;0;1;1;0;2097.07;;0;0;48.401599008409846;11.94522412179937;15.282676155109414
1070;2020-02-18;2112.15;2118.48;2103.76;2113.49;13882294.0;1;1;1;1;4;-1;50;0;0;1;0;0;;;0;0;47.89918819313292;3.7679355717286573;15.214850782728467
1071;2020-02-17;2125.14;2131.6;2117.45;2121.14;14217981.0;1;1;1;1;6;-1;49;0;0;1;0;0;;;0;0;49.94322821234413;31.88553178304142;15.263768258691334
1072;2020-02-14;2126.64;2131.28;2111.22;2115.29;20893159.0;1;1;1;1;4;-1;48;0;0;1;0;0;;;0;0;48.37901007368735;8.732199417512886;15.569079057937774
1073;2020-02-13;2125.22;2125.22;2096.14;2120.07;19110037.0;1;1;1;1;4;-1;47;0;0;1;0;0;;;0;0;49.55390689065563;-11.933990298375303;15.883251941324493
1074;2020-02-12;2120.01;2132.78;2115.92;2126.31;21380076.0;1;1;1;1;4;-1;46;0;0;1;0;0;;;0;0;51.05694354600768;7.869179815773712;16.081152457890603
1075;2020-02-11;2099.2;2114.89;2094.39;2107.4;21356120.0;1;1;1;1;2;-1;45;0;0;1;0;0;;;0;0;46.48973285560002;-37.56177890135456;16.645045065290617
1076;2020-02-10;2108.67;2112.78;2087.72;2092.89;16134600.0;1;1;1;1;2;-1;44;0;0;1;0;0;;;0;0;42.678469707040826;-57.29439864780905;16.846377026181848
1077;2020-02-07;2107.43;2110.2;2092.36;2110.2;18963173.0;1;1;1;1;4;-1;43;0;0;1;0;0;;;0;0;46.334239388021416;-51.24871391463689;17.010872268254992
1078;2020-02-06;2128.24;2138.87;2105.59;2111.76;23411969.0;1;1;1;1;4;-1;42;0;0;1;0;0;;;0;0;46.66877257951748;-30.002123010372333;17.261092414126466
1079;2020-02-05;2106.64;2133.91;2102.45;2122.91;21929283.0;1;1;1;1;-2;-1;41;0;0;1;0;0;;;0;0;49.01762099860891;-31.28174258633759;17.74700895595147
1080;2020-02-04;2082.19;2115.25;2081.81;2106.63;32249751.0;1;1;1;1;-8;-1;40;0;0;1;0;0;;;0;0;45.283930132935964;-66.79833020687391;18.159217922925585
1081;2020-02-03;2062.33;2077.58;2050.91;2072.88;25394120.0;1;1;1;1;-8;-1;39;0;0;1;0;0;;;0;0;36.304188809889006;-142.9469104119803;18.20806180029609
1082;2020-01-31;2085.41;2087.93;2052.68;2065.9;38290087.0;1;1;1;1;-8;-1;38;0;0;1;0;0;;;0;0;34.23135350430484;-170.3850083648654;17.35658950293945
1083;2020-01-30;2078.74;2093.68;2064.09;2079.98;23189128.0;1;1;1;1;-8;-1;37;0;0;1;0;0;;;0;0;36.453407475383635;-188.13347599445524;16.483008519120418
1084;2020-01-29;2099.3;2114.31;2090.41;2098.18;25644144.0;1;1;1;1;-8;-1;36;0;0;1;0;0;;;0;0;39.53362371242046;-173.23673435253147;15.70928553361642
1085;2020-01-28;2089.16;2105.76;2083.54;2098.04;17437951.0;1;1;1;1;-8;-1;35;0;0;1;0;0;;;0;0;39.49710704122175;-233.87978559539653;15.261549676217337
